id,text,prediction,label,error_type,experiment,lang,mwe,mwe_pattern
59148,"He seemed to be laboring under the impression that she was the devil. Her pillow slip by now was very much askew; one ear pointed northward, the other southeast, and she could only see out of one eye. It was very hot inside and she was gasping for breath.",0,1,false_negative,MB3,en,pillow slip,NOUN-VERB
44475,"Em Santos, o monitoramento da balneabilidade é um procedimento contínuo, feito durante todo o ano, independentemente da estação ou clima, e que pode ganhar auxílio da população que possui bichinhos de estimação. Um dos grandes determinantes da balneabilidade das praias são as fezes de animais endotérmicos, também conhecidos por 'animais de sangue quente', tais como aves e mamíferos. O esgoto direcionado ao mar em Santos é tratado, logo o maior inimigo da qualidade das águas são as chuvas, que carregam os dejetos destes animais aos canais, que levam ao mar e tornam as águas impróprias.",0,1,false_negative,MB3,pt,sangue quente,NOUN-ADJ
21667,"Ao discursar, por breves minutos e com palavras soltas, sem consonância direta com a cerimônia, Bolsonaro afirmou que o comunismo será erradicado do país. O regime político nunca foi implantado no Brasil. Nós vamos, num curto espaço de tempo, mandar embora o comunismo no Brasil.",0,1,false_negative,MB3,pt,regime político,NOUN-ADJ
50068,"Na maioria das cidade francesas estão previstas festividades atípicas neste 14 de Julho. Apesar do habitual desfile militar ter sido cancelado, mantém-se uma cerimónia estática no largo de Concorde. Em plena crise sanitária, a cerimónia terá um formato inédito, em homenagem aos profissionais de saúde.",0,1,false_negative,MB3,pt,desfile militar,ADJ-NOUN
11103,"Let’s be honest – we would be chuffed if our bosses gave us a box of chocolates or a gift voucher as a Christmas treat. But for Australian fashion designer Abby Kheir, there's no reason not to treat her employees to a taste of the high life all-year round. Speaking to the Daily Mail, the owner of Abyss by Abby explained how she doesn't mind splashing out on her staff members so they all feel valued.",0,1,false_negative,MB3,en,high life,ADJ-NOUN
61692,"""Put him in with the men,"" growled Slevin. ""Serves the dam' spy right."" ""Spy? Is he a gum-shoe?"" Mr. Hyde paused, a pillow slip between his teeth. ""That's what! Me and Jack was honest enough to run things all winter, but we ain't honest enough to clean up.",0,1,false_negative,MB3,en,pillow slip,NOUN-VERB
53576,"Dr Khasakhala Lincon, clinical psychologist and lecturer at the department of psychiatry in the University of Nairobi, advises that before religious leaders begin casting out demons, they should study historical profiles to see if they have pathological tendencies. If they are having delusions, hallucinations, and they cannot function socially and at work, then they are sick, not possessed,” he says, adding that there are many religious leaders with undiagnosed mental disorders and are dangerous to their congregants. Some talk of seeing God and getting commands from Him.",0,1,false_negative,MB3,en,mental disorder,ADJ-NOUN
66716,"And Haman, whose bad points and pointed hat live on in cookie infamy. Considering all the bad characters who populate history, and all the bad hats they've worn, has-been hat might make a common cookie-cutter theme. And yet, it's hard to find a bake shop that turns out the beret beignet or the fedora fritter or balaclava baklava.",0,1,false_negative,MB3,en,bad hat,ADJ-NOUN
42923,"Os problemas não devem ser apresentados às Forças Armadas como contas a serem acertadas."" Questionado sobre a real possibilidade do governo endurecer o regime político frente à crise na saúde, o deputado que compõe a base bolsonarista afirmou que trata-se de 'uma decisão muito difícil'. Bolsonaro nega intenção de politizar Forças Armadas: 'Nosso jogo é dentro da Constituição'",0,1,false_negative,MB3,pt,regime político,NOUN-ADJ
85923,"Conforme explica matéria do Terra, após o início da Epidemia em Estrasburgo, muitos acreditavam que a dança coletiva poderia ser causada por condições astrológicas ou por interferência sobrenatural — algo levado muito a sério na época. Entretanto, depois de um tempo, essas opções foram descartadas, o que os levaram a outra conclusão: o “sangue quente”. Naquela época, a medicina ortodoxa acreditava que o aquecimento do cérebro poderia levar as pessoas a loucura.",0,1,false_negative,MB3,pt,sangue quente,NOUN-ADJ
65023,"A gente quis fazer algo mais livre, à vontade, e com música diferente, divertida, alto astral”, diz a produtora Keila Sena, uma das idealizadoras da festa. A “Sangue Quente” quer movimentar corpos ao som de ritmos que circulam entre o Norte do Brasil e os confins da África. Espere grooves de guitarrada paraense (misto de carimbó, cumbia, choro e rock dos anos 50), a colombiana cumbia (que está em alta na Argentina), e os africanos highlife (com trompetes, guitarras e sintetizadores) e juju music (misto de afrobeat, reggae e funk).",0,1,false_negative,MB3,pt,,
38784,"Quando o poder dos militares se expande para além dessa área, a capacidade que os civis têm de controlar os militares se reduz. E colocar os militares no centro da arena política significa colocar representantes de uma instituição opaca e radicalmente vertical no centro de um regime político que se fundamenta no oposto, isto é, na transparência e em relações horizontais, que são características essenciais do Legislativo e dos partidos políticos. Faz sentido que, num regime democrático, as opiniões do Alto Comando do Exército a respeito de decisões do Supremo e do Congresso sejam um fator-chave da dinâmica política do país?",0,1,false_negative,MB3,pt,regime político,NOUN-ADJ
20036,"Para Park Won-gon, professor de Relações Internacionais da Universidade de Handong, na Coreia do Sul, Kim ""quer confirmar seu status de potência militar organizando o desfile e participando no dia seguinte nos Jogos Olímpicos, como se nada tivesse acontecido, como se não houvesse nenhum mal nisso"", salienta. Washington já haviam criticado o fato de o desfile militar norte-coreano ter sido transferido para esta quinta. O vice-presidente americano, Mike Pence -- que estará presente na cerimônia de abertura dos jogos na sexta-feira (9) -- chegou a classificar a participação da Coreia do Norte nas Olimpíadas de Inverno como um ""ato de propaganda"".",0,1,false_negative,MB3,pt,desfile militar,ADJ-NOUN
6690,"Maybe it’s like what Eddie Murphy discovered in that old “Saturday Night Live” sketch “White Like Me.” He goes undercover in white makeup and finds that when white people are among their own, they pop free champagne and live the high life. As Murphy puts it: “Slowly I began to realize that when white people are alone, they give things to each other.",0,1,false_negative,MB3,en,high life,ADJ-NOUN
60952,"Márquez, aliás, voltou a correr neste fim de semana após nove meses ausente da principal categoria da motovelocidade. O hexacampeão mundial se recuperou de uma fratura no braço direito sofrida na primeira etapa de 2020, na Espanha, e que o deixou de fora de todo o restante da temporada passada, e foi liberado pelos médicos. Neste sábado, ele teve um bom desempenho e fez o sexto melhor tempo em seu retorno às pistas.",0,1,false_negative,MB3,pt,braço direito,NOUN-ADJ
58253,"O mesmo porta-voz esclareceu que ""o Ministério da Defesa não tem opinião sobre a existência ou não de vida terrestre extra e não investiga relatórios de OVNIs."" O fascínio do Reino Unido por OVNIs é antigo e remete aos anos 1950, quando o Ministério da Defesa fundou o Grupo de Trabalho do Disco Voador para tratar, exclusivamente, do fenômeno, de acordo com os Arquivos Nacionais.  A causa dos OVNIs chamou até a atenção do primeiro-ministro da época, Winston Churchill, que enviou um memorando a um de seus ministros, em 1952. ",0,1,false_negative,MB3,pt,,
41324,"Today, despite the challenges of Covid-19 (not least the mass closure of Britain's newsagents), the Eye is still going strong – with more subscribers now than at any point in its 60-year history. But, Hislop admits over a Zoom interview, it's not been much fun editing the magazine from his home office (despite his use of Private Eye and Have I Got News For You memorabilia to imitate the appearance of his Soho lair). It’s just boring, really,” he says when asked about the challenges of managing a team through video-conferencing software.",0,1,false_negative,MB3,en,,
34763,"Em muitos postes o que encontramos é que foi alvo de roubo. O pessoal abre a caixinha na base, rompe o lacre para levar o cobre... e ficam pontas de fio condutor vivo expostas."" Eu posso encostar e tomar um choque ou não acontecer nada... mas o risco está lá, vai depender de quem está colocando a mão, como.",0,1,false_negative,MB3,pt,fio condutor,NOUN-ADJ
90894,"Em Jaraguá do Sul, um pastor chamou a atenção pela maneira criativa de fazer as pregações devido a pandemia. O balão percorreu os bairros da cidade com caixas de alto-falante. Nem a Igreja e nem o pastor foram identificados.",0,1,false_negative,MB3,pt,alto-falante,ADV
61081,"A peça permite um belo mergulho em aspectos da autogestão, que persiste como uma espécie de “calcanhar de Aquiles” para líderes geniais na execução de tarefas e projetos, mas vulneráveis na capacidade de liderar a si próprio. Outras obras teatrais antigas muito marcantes no meu aprendizado pessoal foram “Galileu Galilei” e “A Morte do Caixeiro Viajante”. Também podemos assistir, em casa, vídeos de vários musicais famosos como “Ópera do Malandro”, “Rent”, “Chicago” e “Os Miseráveis”.",0,1,false_negative,MB3,pt,,
42472,"I had a long feud with Piers,” says Hislop. He believes the animosity has its roots in Private Eye's coverage of his ""less than distinguished journalistic career"". He also points to a ""car crash"" appearance Morgan made on Have I Got News For You.",0,1,false_negative,MB3,en,,
3861,Daiyan surprised her parents with the luxury car to celebrate their wedding anniversary. Malaysian musician Daiyan Trisha brought happy tears to her parents’ eyes after she bought them a Mercedes-Benz car as a belated wedding anniversary gift. The I Wanna See Ya singer posted Instagram photos of herself posing with the present and said that buying a car for her parents has been a goal of hers for some years now.,0,1,false_negative,MB3,en,wedding anniversary,NOUN-NOUN
60652,"White gold, diamond and lacquer Noeud Diamants brooch and white gold and diamond Ruban Diamants choker The Noeud Diamants (diamond nest) ring is a solitaire diamond with a sharp black lacquer frame in its simplest form, but can be embraced in an additional oversized diamond and lacquer bow to be worn as a cocktail ring, a brooch, a bow tie, or a hair pin. We sold it already,” Choisne confessed.",0,1,false_negative,MB3,en,bow tie,VERB-NOUN
77114,"A distancia entre as localidades nas quais se pretendiam vender determinados produtos levaram os empreendedores a utilizarem-se dos representantes autonomos, visando a intermediaçao nas relaçoes entre produtores, distribuidores e consumidores. Mas foi em 1942, na Italia, que ocorreu o primeiro reconhecimento da profissao de representante comercial no mundo, provavelmente chamado caixeiro viajante, o homem e sua indefectivel mala. Nos sempre tivemos preocupaçao em apoiar os representantes de moveis.",0,1,false_negative,MB3,pt,caixeiro viajante,NOUN-ADJ
90580,"Em 2019 a atriz, produtora e realizadora audiovisual, Giuly Biancato deu início a um dos únicos projetos curitibanos que visa trazer à tona um assunto pouco tratado: a falta de memória sobre o período da Ditatura Civil Militar (1964-1985) na capital paranaense. Assim nasceu o longa-metragem Vista Grossa. O documentário discorre principalmente sobre a falta de memória registrada nas construções e edifícios urbanos que sediaram quartéis generais e outros locais, alguns inclusive clandestinos, usados como apreensão e tortura de vítimas do regime militar.",0,1,false_negative,MB3,pt,,
84817,"Vídeos divulgados no WhatsApp exibem a agonia da população de Jassem e de Água Quente, onde uma pessoa foi transportada em ambulância. O alarme falso, porém, não tirou a sensação de medo dos moradores. Muita gente ficou preocupada.",0,1,false_negative,MB3,pt,alarme falso,NOUN-ADJ
8385,"Quase diariamente, ela faz exercícios físicos em uma academia. Um dos principais focos é o braço direito, no qual ela ainda possui muitas dificuldades. Neste ano ela conseguiu dar um passo que considera fundamental em seu progresso: retornou ao hipismo.",0,1,false_negative,MB3,pt,braço direito,NOUN-ADJ
63256,"Somos prisioneiros cognitivos de uma economia dirigista. A inteligência brasileira acredita em economia planificada, quando a China é um fenômeno de economia de mercado, continua com regime político fechado, mas é hoje uma economia extraordinariamente dinâmica e baseada em mercados"", declarou o ministro. Guedes: É possível fechar ano com 1/4 dos empregos perdidos na recessão de 2016",0,1,false_negative,MB3,pt,regime político,NOUN-ADJ
81481,"Recursos como classificação precisa de seres humanos/veículos, alarmes visuais e auditivos para proteção de perímetro e alarmes rápidos de exceção de temperatura para prevenção de incêndio os tornam ideais para aplicações em pequenas e médias empresas. Defesa do perímetro com IA   Ao proteger um perímetro, maior precisão e uma baixa taxa de alarme falso podem ajudar a reduzir os custos de operação. A série HeatPro consegue isso desenvolvendo vigorosas análises de vídeo baseadas em algoritmos de aprendizagem profunda, reduzindo radicalmente os alarmes falsos.",0,1,false_negative,MB3,pt,alarme falso,NOUN-ADJ
53645,"The nose and eyes were cut; a grinning mouth and devilishly curved eyebrows were added with burnt cork. The pillow slip was tied firmly about her neck to allow no chance of slipping, the ears waved lopsidedly; she was the most amazing specter that ever left a respectable grave. These preparations had occupied some time.",0,1,false_negative,MB3,en,pillow slip,NOUN-VERB
49908,"Vale destacar que, além do entalhe visivelmente menor, isso ainda confirma a mudança da posição da câmera frontal, saindo da parte direita para a esquerda do notch, assim como o recorte para o speaker para chamadas bem no topo. Segundo os rumores, a redução pode ser de 30% na largura, mas é possível que a altura dê uma compensada com a transferência do alto-falante de chamadas para a borda superior, o que ocuparia um pouco de espaço hoje reservado aos sensores de selfies, Face ID e de luz e proximidade. O espaço adicional pode ser aproveitado para mostrar mais ícones de notificações e até o retorno da porcentagem de bateria.",0,1,false_negative,MB3,pt,alto-falante,ADV
41804,"O presidente da Rússia, Vladimir Putin, realizou uma cerimônia rápida, com um breve discurso, para marcar o 75º aniversário da derrota da Alemanha nazista na Segunda Guerra Mundial. Em função da pandemia de coronavírus, o habitual desfile militar na Praça vermelha e a procissão conhecida como Regimento Imortal foram adiados e deram lugar a um sobrevoo do centro de Moscou por 75 aviões e helicópteros. O Dia da Vitória, como é comemorado, é o feriado secular mais importante do país.",0,1,false_negative,MB3,pt,desfile militar,ADJ-NOUN
97390,"Todos os players sul-americanos que exportam via break bulk estão enfrentando esse risco”, disse. O Brasil é o maior fornecedor mundial de celulose, e a Suzano responde por cerca de um terço do fornecimento global do tipo de fibra curta, que é usado para produzir papel higiênico. Rupturas no fluxo de carga provocaram caos no comércio global, principalmente de alimentos e produtos agrícolas.",0,1,false_negative,MB3,pt,papel higiênico,NOUN-ADJ
59698,"New mortgage lender Perenna claims it will let you lock in your interest rate for THIRTY years - but is such a long fix sensible? At 18, I was earning tens of thousands a WEEK by working for Saudi royals': Lingerie queen Aliza Reger tells how she got a taste for high life By Donna Ferguson For Mail On Sunday",0,1,false_negative,MB3,en,high life,ADJ-NOUN
17886,"Yet one thing is clear. Rick Ross and Diddy exemplify the high life, two bosses who are, by all counts, richer than they've ever been. Check out the picture below, and be sure to show some love to some hip-hop moguls in their natural habitat. And who knows -- maybe we'll see Puff on his ad-lib game when Rick Ross drops his new album, vocals you already know were laced with blade firmly in hand.",0,1,false_negative,MB3,en,high life,ADJ-NOUN
72355,"Where can one go without meeting one of that migratory portion of our race! There he was, with his ""shocking bad hat,"" his freckled face, his bright eye, and his shrewd expression, smoking his old ""dudeen,"" and gazing at the new world around him. But who shall say his thoughts were not in some wretched hovel in the land of his birth, and his heart beating with the noble determination, that when his industry met its reward, those who had shared his sorrows in the crowded land of his fathers, should partake of his success in the thinly-tenanted home of his adoption.",0,1,false_negative,MB3,en,bad hat,ADJ-NOUN
57998,"Houve também a redução de custos de maneira substancial. O juiz deixou de ser um caixeiro viajante. Hoje atua em qualquer comarca usando o processo eletrônico, usando o computador e a internet em seu gabinete.",0,1,false_negative,MB3,pt,caixeiro viajante,NOUN-ADJ
82445,"Quanto tempo será que nós, meros plebeus, vamos descobrir que o bebê real nasceu? Bem, depois desse alarme falso, imaginamos que não vá demorar muito! Os olhos do mundo estão atentos ao casal!",0,1,false_negative,MB3,pt,alarme falso,NOUN-ADJ
74791,"Taking to her Instagram handle, Neetu fondly revisited some precious moments with Rishi Kapoor. Today marks their 41st wedding anniversary. The video shared by the Jug Jugg Jeeyo actress, comprise of pictures and glimpses right from their wedding days to the time when they shared the screen space in films like Love Aaj Kal, Do Dooni Chaar, and Besharam.",0,1,false_negative,MB3,en,wedding anniversary,NOUN-NOUN
41605,"Embora o 13 Pro Max mantenha a altura e a largura do 12 Pro Max, o novo modelo vai oferecer pequenas mudanças no posicionamento dos botoes, com o slider de modo silencioso e botoes de volume ficando ligeiramente mais altos, a gaveta para chip ficando mais para o meio do corpo e pequenas mudanças no botao de energia. Ja o modelo CAD do iPhone 13 mini nos apresenta as mesmas mudanças ja vistas anteriormente, reforçando mais uma vez que o modelo tambem vai herdar o entalhe estreito dos modelos mais poderosos, oferecendo mais area para visualizaçao de conteudo ao posicionar a saida de som do alto-falante para o alto da tela. É revelado que a peça do alto-falante sera separada do vidro e pode ser construida com uma moldura de metal, diferente dos modelos utilizados ha anos pela Apple que apresentam um recorte no proprio vidro e uma estrutura de metal dentro dele.",0,1,false_negative,MB3,pt,alto-falante,ADV
54560,"A transformação da figura do Zé Gotinha em uma representação miliciana é cruel e desumana, considerando a falta de liderança de Bolsonaro em relação a políticas públicas que evitem a propagação da covid-19, como recomendou o ex- Presidente Lula em pronunciamento. A pauta das armas, no entanto, foi vinculada às discussões sobre o regime político do país. Chegamos a 2021 com potencial ameaça à nossa tão jovem e já sofrida democracia.",0,1,false_negative,MB3,pt,regime político,NOUN-ADJ
59559,"Todas as atividades autorizadas pelo novo decreto deverão obedecer aos protocolos sanitários estabelecidos pela Fundação de Vigilância em Saúde do Amazonas (FVS-AM), sob pena de aplicação de sanções, como o fechamento do estabelecimento em caso de descumprimento. Escolas – O Governo do Estado também publicou o Decreto nº 43.649, de 31 de março de 2021, que dispõe sobre o retorno facultativo, no âmbito do estado, das aulas semipresenciais e presenciais do Ensino Médio, ofertadas por instituições criadas e mantidas pela iniciativa privada, bem como de cursos livres da rede privada e das aulas do ensino fundamental e médio do Colégio Militar de Manaus (CMM). As alterações nas medidas de restrição e de distanciamento social foram possíveis graças à redução nos casos e mortes por Covid-19.",0,1,false_negative,MB3,pt,,
70429,"Se o carro elétrico ainda é um desafio sem solução definitiva para a engenharia automotiva, também é fato que o desenvolvimento da eletromobilidade abre novas possibilidades de inovação e negócios. Para isso o fio condutor da eletrificação precisa de altos investimentos, incentivos governamentais e uma boa dose de antecipação às necessidades de um futuro bem próximo. Tags: Carro elétrico, eletrificação, arquitetura eletroeletrônica, Delphi.",0,1,false_negative,MB3,pt,fio condutor,NOUN-ADJ
91522,"O primeiro-ministro Boris Johnson também não vai participar da cerimônia, para que mais parentes possam ir. Vai ser um funeral pequeno, mas com muitas tradições, como um desfile militar. O caixão vai para a capela do Castelo de Windsor em um carro adaptado para ocasião pelo próprio Philip nos últimos anos.",0,1,false_negative,MB3,pt,desfile militar,ADJ-NOUN
56279,"There were signs everywhere of cosy, comfortable indoor-wear leaving its mark on outdoor styles, with both Miuccia Prada and Raf Simons layering up looks over long-johns. Fendi offered swaddling, belted coats resembling dressing gowns over warm trousers, all in materials promising soft relaxation as much as the adventurous high life. Shawl collars and enveloping dressing-gown styles were also on show at Zegna, while even windbreaker brand K-Way blurred lines between indoor and outdoor wear.",0,1,false_negative,MB3,en,high life,ADJ-NOUN
1924,"A operação foi realizada na segunda (19) na rodovia BR-163, quando um automóvel foi abordado no km 10. O veículo foi revistado e os militares encontraram na parte traseira 225 kg de dinamite, divididos em 598 bananas; cinco rolos de fio condutor; 540 espoletas metálicas para detonação. Segundo a PM, os dois suspeitos que estavam no carro não souberam explicar onde os explosivos seriam utilizados e nem apresentaram documentação legal do produto.",0,1,false_negative,MB3,pt,fio condutor,NOUN-ADJ
32950,"No entanto, é necessário que o governo explique a verdade dos fatos e traga a público o que realmente ocorreu com essa investigação sigilosa, se realmente houve algum movimento orquestrado para praticar genocídio dos povos indígenas com o propósito de lançar culpa em Bolsonaro. Ou se foi só um alarme falso, ou mesmo mais uma fake news visando conturbar o cenário político. A única verdade, bem explícita e que nem precisa de investigação sigilosa, é que a única contaminação praticada contra os índios, em larga escala, é o uso de mercúrio em busca de ouro nas terras indígenas, o qual é descartado no leito dos rios, contaminando não apenas a água como também os peixes, que é um dos principais alimentos da população de Roraima e Amazonas.",0,1,false_negative,MB3,pt,alarme falso,NOUN-ADJ
27759,"The outlook assigned to these Credit Ratings (ratings) is stable. The ratings of LINA and CLICNY reflect their balance sheet strength assessment, which AM Best categorizes as strong, as well as its strong operating performance, favorable business profile, appropriate enterprise risk management and the financial strength of the new parent, New York Life Insurance Company. The rating actions reflect AM Best’s expectation that these companies will maintain their strategic importance to the parent and their financial fundamentals as they fully integrate into the New York Life Group.",0,1,false_negative,MB3,en,,
39310,"Sem saber que o home é rico, a vilã será grossa. O senhor é o caixeiro viajante desta fábrica de tecidos? perguntará ela, fazendo pouco caso.",0,1,false_negative,MB3,pt,caixeiro viajante,NOUN-ADJ
86500,"Conhecer todos os sintomas do trabalho de parto é importante para garantir que a mulher vá ao hospital assim que houver a real necessidade. Afinal, algumas contrações podem sinalizar um alarme falso e mesmo quando a mulher já esteja entrando em trabalho de parto, o ideal é esperar que as contrações ocorram em intervalos menores, antes de simplesmente ir para o hospital já no primeiro sinal. Dito isso, vamos agora conhecer os principais sintomas de que a mulher está prestes a dar à luz.",0,1,false_negative,MB3,pt,alarme falso,NOUN-ADJ
3490,"This created the unique situation of a country refusing to deal with the only internationally recognised nation it was recognised by. Matanzima soon backed down in the face of Transkei's dependence on South African economic aid.  During his reign, Matanzima arrested state officials and journalists at will; in late 1979, he detained the head of the newly formed Democratic Progressive Party, Sabata Dalindyebo, king of the Thembu people and vocal opponent of apartheid, for violating the dignity and injuring the reputation of the president.",0,1,false_negative,MB3,en,economic aid,ADJ-NOUN
35820,"CIDADE DO MÉXICO - Andrés Manuel López Obrador tomou posse ontem como novo presidente do México com um discurso centrado na ideia de mudança radical, permeado por críticas a governos neoliberais anteriores, que, junto à prática sistemática de corrupção, foram ""um desastre, uma calamidade para a vida pública do país"". Pode parecer pretensioso ou exagerado, mas hoje não só começa um novo governo, hoje começa uma mudança de regime político — disse logo no início da cerimônia de posse, acompanhada pela população e por uma longa lista de autoridades de diversos países, do vice-presidente dos EUA, Mike Pence, ao boliviano Evo Morares e o rei da Espanha, Felipe VI. De agora em diante, uma transformação pacífica e ordeira ocorrerá.",0,1,false_negative,MB3,pt,regime político,NOUN-ADJ
85941,"O acidente ocorreu depois de fortes rajadas de vento No caso do papel higiênico, a escassez de contêineres que já afetava o setor coincide com o aperto na oferta global de celulose, que enfrenta no momento uma demanda forte puxada pelo maior consumo de papel higiênico e outros produtos ligados à cadeia desse insumo. Schalka, da Suzano, teme que os problemas logísticos virem uma bola de neve e só piorem nos próximos meses.",0,1,false_negative,MB3,pt,papel higiênico,NOUN-ADJ
5267,"Segundo o centro comercial, não houve incêndio. Foi um alarme falso depois que um cliente fumou dentro do banheiro. A reportagem também procurou o Shopping Pier 21, mas o estabelecimento afirmou que a assessoria de imprensa do Cinemark responderia à demanda.",0,1,false_negative,MB3,pt,alarme falso,NOUN-ADJ
436,"If you're shopping for a child or children, you'd be wise to purchase an option sized for kids rather than stuffing the youngster(s) you have in mind into a cumbersome and awkwardly sized adult PFD.They'll be more comfortable, and ultimately safer in the event of an emergency with a properly sized vest, so buy smart and either choose an option with youth sizing, or a  life vest  specifically suited for kids.Here are a few of our top picks of kayaking life vests for kids:",1,0,false_positive,MB4,en,life vest,NOUN-NOUN
1758,"The most surprising thing about this is that by the time a third Deadpool would have been in development Hugh Jackman had very publicly retired from the character.In fact his  swan song  was sandwiched between the two Deadpool movies, released in 2016 and 2018 respectively.Jackman and Reynolds have maintained a jokey ""feud"" online in the years since they both appeared in the Fox X-Men movies, so it's not too difficult to imagine the Deadpool star being able to convince him to return for this sequel.",1,0,false_positive,MB4,en,swan song,PROPN-NOUN
2360,Ben is an avid reader and will peruse anything he can lay his hands on like newspapers and books.He is an  eager beaver  when it comes to school.He rises early and if his mother is late with breakfast he will forgo that but never misses classes.,1,0,false_positive,MB4,en,eager beaver,ADJ-NOUN
6043,"Em ação conjunta com a Coordenação de Segurança Corporativa dos Correios/MS, a PRF (Polícia Rodoviária Federal) apreendeu 5,8 quilos de skunk e 716 gramas de cocaína no Centro de Distribuição da Empresa Brasileira de Correios e Telégrafos, em Campo Grande.A droga foi localizada dentro de encomendas, e até em embalagens de ovo de Páscoa e caixa de chocolates, com a ajuda dos cães Chacal e Bella, da raça Pastor Belga Malinois, e Alpha, da raça Pastor Alemão do GOC/MS (Grupo de Operações com Cães) da PRF.O trabalho em conjunto visa coibir os traficantes de drogas de utilizarem o serviço de encomendas postadas para lucrarem com a venda de substâncias ilícitas, os animais realizaram a busca em encomendas suspeitas e os policiais confirmaram a presença das drogas.",1,0,false_positive,MB4,pt,,
6528,"Astrônomos teriam detectado primeiras ondas de rádio vindas de exoplanetaQuase todas as grandes galáxias do Universo contêm um  buraco negro  supermassivo em seu centro, com uma massa que é milhões ou bilhões de vezes a do Sol.Como a massa de um buraco negro central geralmente acompanha a massa da própria galáxia, os astrônomos esperam que a galáxia no centro de Abell 2261 contenha um buraco negro supermassivo comparável a alguns dos fenômenos mais massivos no Universo.",1,0,false_positive,MB4,pt,buraco negro,ADJ-ADJ
9138,"One is the delayed Episode 7 of Season 18 titled 'The First Day' that will be airing on February 9.And Episode 8 will be Sloane's  swan song, which was most probably shot back in December 2020.But we might have to wait till March to see it.",1,0,false_positive,MB4,en,swan song,PROPN-NOUN
9969,"Quis o destino, que a decisão do Tribunal Central de Instrução Criminal sobre o processo da Operação Marquês caísse em plena crise económica e social, com muitas pessoas e empresas a passarem por enormes dificuldades ao saírem da terceira vaga da Covid-19.É sobretudo nestas circunstâncias, que uma sociedade pode cair na tentação de arranjar um  bode expiatório  para sacrificar e, no seu sofrimento, encontrar uma válvula de escape das tensões que foram enchendo a panela de pressão.André Ventura tem ensaiado esta técnica quando aponta para os ciganos ao falar de criminalidade, ou quando sugere a castração para crimes escabrosos que – lá está – nos pede para imaginar.",1,0,false_positive,MB4,pt,bode expiatório,NOUN-ADJ
12296,"The tentative approaches to the kitchen where I am holed away are increasing.The raps on the door becoming gentler, but these sponges, these  eager beaver  pupils have wants and needs.I've learned a few things already today:",1,0,false_positive,MB4,en,eager beaver,ADJ-NOUN
12839,"Também houve quedas de árvores no entorno da sede, conforme informações da instituição.Em nota enviada à Tribuna nesta sexta (12), a assessoria do Colégio Militar afirmou que ninguém se feriu.“Felizmente, não houve registro de dano ao pessoal da Organização Militar. Cabe salientar que estamos tomando todas as providências para sanar os problemas e que tal situação já ocorreu há um tempo atrás com danos somente materiais.”",1,0,false_positive,MB4,pt,,
13810,"To have such a tight and breathless finish, it's true that it's exciting, but also exhausting because, not to hide it from you, we are pushing hard on the boats here, so we can't wait for it to finish.""For Dalin,  dry land  remained a distant dream just hours before his arrival.It's been such a long time that I've been at sea that I've forgotten that life on land exists.",1,0,false_positive,MB4,en,dry land,ADJ-NOUN
13933,"This will be the last generation of AMD CPUs that make use of its AM4 socket, so next-generation Zen 4 CPUs will almost certainly require a motherboard upgrade, making Intel's Comet lake somewhat more future-proof.Zen 3 is the AM4  swan song  everyone wantedAfter Intel took a significant jump forward in terms of their products’ performance, AMD has climbed back to the top of the pack when they released their first-generation Ryzen CPUs.",1,0,false_positive,MB4,en,swan song,PROPN-NOUN
15392,"Após ser rejeitado três vezes, pastor alemão é adotado e salva a vida do donoChama-se Sadie, é uma cadela de raça  pastor alemão, e salvou a vida de Brian, um americano de Nova Jérsia.O dono não podia estar mais satisfeito e planeia escrever um livro sobre a companheira de quatro patas.",1,0,false_positive,MB4,pt,pastor alemão,NOUN-ADJ
18420,"Os cães são aqueles animais que muitos humanos tratam como verdadeiros filhos, mas a verdade é que ainda há muitos que não têm a sorte de ser acolhidos pelas melhores famílias.Sadie, uma cadela da raça  pastor alemão, é um desses casos, já que, ao longo da sua vida, já foi rejeitada por três abrigos antes de chegar ao refúgio animal Ramapo-Bergen, em Nova Jérsia, no início de 2020.Foi neste abrigo que Brian Myers se encontrou com a cadela e decidiu adotá-la.",1,0,false_positive,MB4,pt,pastor alemão,NOUN-ADJ
19655,And the importance of these furry companions will probably grow over time because of heightened pet ownership among millennials.The refrigerated pet  food market  is expected to expand at a compound annual growth rate (CAGR) of 15% until 2026.Freshpet is an excellent way for investors to buy into this trend because of its market dominance and rapidly expanding production capacity.,1,0,false_positive,MB4,en,food market,NOUN-NOUN
19987,"The companies in the frozen food industry package and distribute their products through various distribution channels to both individual customers and commercial establishments.The frozen  food market  is segmented into frozen fruit, juice, and vegetable and frozen specialty food.Asia Pacific was the largest region in the global frozen food market, accounting for 40% of the market in 2020.",1,0,false_positive,MB4,en,food market,NOUN-NOUN
20152,"Snatching of ballot papers, attempting to disenfranchise voters by getting the Assin North MP out of the chamber, attempting to compromise the secrecy of the ballot, the entry of the military of the chamber.That is an abomination, it makes us look like a  banana republic.Because you [MPs] were there, and you were emotionally charged, I am sure the infamy of that event did not strike you but when you see it on TV again, you will see how low our democracy has sunk under this presidency.”",1,0,false_positive,MB4,en,banana republic,PROPN-PROPN
