id,text,prediction,label,error_type,experiment,lang,mwe,mwe_pattern
56550,"Mais conhecido como inventor maluco ou ‘professor Pardal’, personagem dos quadrinhos de Walt Disney, Soares coleciona criações inusitadas em um galpão no bairro Jardim Florenza. A sua versão de ""disco voador sobre rodas"" está entre as peças. A ""espaçonave"" começou a ganhar forma depois que um amigo de Soares tentou se desfazer de um quadro velho de moto.",0,0,true_negative,MB3,pt,disco voador,NOUN-ADJ
1892,"City officials blamed the pandemic for yet another delay. Now, work has finally resumed on the project, according to the New York City Department of Design and Construction — but the details are still a closed book. The new library, which will replace the existing branch at 91-41 63 Drive, had been scheduled to be done by 2024, although officials acknowledged last year that would likely change.",0,0,true_negative,MB3,en,closed book,VERB-NOUN
79906,"It's one of the many ways that you can read the news that matters to you from CambridgeshireLive. Speaking after the case, Mr Sims family said: ""The case has taken nearly two years to conclude, but to us it will never be a closed book. Paul was an exceptionally competitive cyclist, competing all over the country and in Europe.",0,0,true_negative,MB3,en,closed book,VERB-NOUN
13276,"When this Adonis came on stage it was total mayhem. Soon Margaret, a granny, was dancing in the aisles to a sex bomb grandpa gyrating on stage. Looking back, I remember Margaret telling me how her father heard Tom Jones on radio and told her he was going to be big – the boy’s good, he said.",0,0,true_negative,MB3,en,sex bomb,NOUN-NOUN
92005,"Here in B.C., the horrific animal abuse exposed in 2014 at Chilliwack Cattle Sales, Canada’s biggest dairy operation, shocked consumers. The company, which pleaded guilty and paid a total of S300,000 in fines, was characterized as a bad apple by the B.C. Dairy Association, which stated: “We strongly believe this to not be the norm.”",0,0,true_negative,MB3,en,bad apple,ADJ-NOUN
88288,"Enquanto são retratados com vigor pela estreante em longas Jo Serfaty, que dirige e escreve o roteiro, ao lado de Ricardo Fogliato e Isaac Pipano, conduzem suas vidas de forma natural, sem o aval da pressão que já fica à espreita nessa idade. Com isso, a diretora transforma a rotina desses adolescentes em uma espécie de espelho do atual momento do Brasil, aproveitando o calor carioca como fio condutor de uma narrativa linear, ainda que dividida entre os cinco jovens, para trazer ao espectador mais sobre a sensação de se viver esse momento atual. Com a tecnologia à espreita, junto da pressão do futuro, os adolescentes de hoje se sentem muito mais motivados a aproveitar o momento do que planejar a linha do tempo a longo prazo.",0,0,true_negative,MB3,pt,fio condutor,NOUN-ADJ
94481,"Rioting began in Brixton in London in April and was followed by more in July in several other cities, with some of the worst at Toxteth in Liverpool. It led to Lancashire Constabulary setting up a quick-response squad to nip future trouble in the bud and to a restoration of old-style community policing -- a move that was to take more than 160 officers out of Panda Cars. The Colne division in East Lancashire was one of the first to get the revived community constables.",0,0,true_negative,MB3,en,,
90366,"I had to find art, flowers, and the Hare Krishnas and swamis. I was a 'flower child' and 'a child of the universe'. The Desiderata was the only code I knew and that worn '60s scroll still hangs on my wall wherever I live.",0,0,true_negative,MB3,en,flower child,NOUN-NOUN
37612,"A bilheteria, se entrar, é lucro. Na era petista, até 2013 já tinham sumido no buraco negro da falta de prestação de contas de lei rouanet alguns BILHÕES. Em 20 anos, só entre 1992 e 2011, foram aprovados 34.521 projetos, cujos valores de captação somaram R$ 11,7 BILHÕES.",0,0,true_negative,MB3,pt,buraco negro,ADJ-ADJ
81305,"E agora vem mais um desafio"", comentou. Braço direito do técnico Giovane Gávio na seleção masculina sub-21, Anderson conhece muito bem os jovens talentos do Sesi-SP e de outras equipes, como o ponteiro Nathan, bronze no Mundial sub-21 em 2019, além do central Léo, o oposto Darlan, entre outros com passagens pelas seleções de base. Temos o objetivo de fazer com que essa garotada, com a mescla da experiência de alguns jogadores, que também são jovens promessas, mas com uma rodagem legal possa crescer ainda mais, se desenvolver.",0,0,true_negative,MB3,pt,,
33686,Chief Minister Shivraj Singh Chouhan will launch innovations being done in the field of public service and good governance in the State on the successful completion of 10 years of Public Service Guarantee Act in the State at a programme to be organized from 12 noon on January 25 at Minto Hall. He will also honour the government servants and districts for their outstanding performance in the field of public service and good governance. Chouhan will also interact with Divisional Commissioners and Collectors through VC.,0,0,true_negative,MB3,en,public service,ADJ-NOUN
44648,"There was a song that went along with it too. Growing up, if I misbehaved my parents would be like, ‘are you being a bad hat?’ I’m not sure how that became the band name, but that’s always a memory from childhood that has stuck with me.",0,0,true_negative,MB3,en,bad hat,ADJ-NOUN
98132,"It found 65 per cent of those surveyed trusted the public service in some way, with nine per cent having strong trust and the same amount (28 per cent) trusting or somewhat trusting the bureaucracy. In February, 56 per cent of Australians trusted the public service in some way, six per cent strongly. Head of the Department of the Prime Minister and Cabinet Philip Gaetjens will give the keynote speech to the public service on Tuesday evening in an annual address.",0,0,true_negative,MB3,en,public service,ADJ-NOUN
46279,"E o Jô hoje é nada, nulidade. Nem dá pra falar que é ruim, porque o sujeito é um vácuo, um zero, um buraco negro. É um menos em campo ocupando uma vaga e custando 700 pau por mês.",0,0,true_negative,MB3,pt,buraco negro,ADJ-ADJ
1161,"Agora, um estudo sugere procurar por este “elos perdidos” através de raios gama. Estes buracos negros simplesmente não podem existir   * 10 respostas para perguntas que você pode ter sobre buracos negros   * Documentário revela a ciência por trás da primeira foto real de um buraco negro Os buracos negros de intermediária seriam bem mais massivos que os estelares.",0,0,true_negative,MB3,pt,buraco negro,ADJ-ADJ
88225,"A ação contra o clima vai, ainda que lentamente, construindo bases sólidas. Cabe a todos nós continuarmos trabalhando para que as políticas climáticas deixem de ser ações marginais na política brasileira para tornarem-se o fio condutor de um novo modelo de desenvolvimento que não deixe ninguém para trás. Cassia Moraes é mestre em administração pública e desenvolvimento pela Universidade de Columbia, CEO do Youth Climate Leaders (YCL), embaixadora Planetiers e membro do Conselho Regional para a América Latina da iniciativa Making Cities Resilient 2030 da UNDRR.",0,0,true_negative,MB3,pt,fio condutor,NOUN-ADJ
50041,"Analistas políticos, empreendedores e pensadores de diferentes campos da ciência participam, nos dias 12 e 13 de abril, do Fórum da Liberdade 2021, uma edição 100% online e gratuita promovida pelo Instituto de Estudos Empresariais (IEE). O fio condutor dos debates esse ano será a dicotomia entre as oportunidades que chegam com o mundo digital e a polarização dos debates, que leva à criação de bolhas. O Digital Limita ou Liberta"" será a pergunta central abordada, em todas as suas nuances, nos 11 painéis previstos.",0,0,true_negative,MB3,pt,fio condutor,NOUN-ADJ
20806,Cada um deles vem de uma realidade diferente. Gabriel é um caixeiro viajante que anda pelo Brasil vendendo brinquedos. Maria é uma moça muito culta que se sente presa na realidade de uma pequena cidade do interior.,0,0,true_negative,MB3,pt,caixeiro viajante,NOUN-ADJ
50086,"Devemos estar alerta contra atitudes rudes, impulsivas ou agressivas, e pensar antes de agir e fazer de ""prudência"" nossa palavra-de-ordem. Para que tudo vá bem, é essencial que a gente não crie atritos, evite enfrentamentos e faça vista grossa a tudo o que soar como provocação. Também devemos reservar um tempo para relaxar.",0,0,true_negative,MB3,pt,vista grossa,NOUN-ADJ
13254,"A gente quer justiça. A ficha ainda não caiu porque estamos com sangue quente, mas quando tudo acabar vamos sentir forte a dor. Agora, estamos com raiva, decepcionados com a nossa segurança, sem perspectiva.",0,0,true_negative,MB3,pt,sangue quente,NOUN-ADJ
80828,"Look at what they’re doing with WhatsApp these days. Two, in some of these places where WhatsApp becomes a source of every horrible rumor in these third-world banana republics these days. I’m struggling now",0,0,true_negative,MB3,en,banana republic,PROPN-PROPN
33962,"If good cops ignore the bad things they see, do good cops even exist at all? Rather than making the entire LAPD perfect angels who band together to fight one bad apple, the series acknowledged that they are all bad apples to an extent. Lucy can often get through to Tim in a way that others can't, and after her obvious disappointment in him, Tim realizes that he's in the wrong.",0,0,true_negative,MB3,en,bad apple,ADJ-NOUN
64351,"Cadillac showed its new stick shift CT4- and CT5-V Blackwings, with a twin- turbo V6 and supercharged V8. I guess they’re meant to be Cadillac’s swan song for internal combustion today. I couldn’t be happier.",0,0,true_negative,MB3,en,swan song,PROPN-NOUN
91064,"A informação analisada pela Lupa é falsa.  O objeto que aparece nos vídeos não é um disco voador que sobrevoou a Malásia Na realidade, as imagens foram feitas utilizando CGI (do inglês, Computer Generated Image), programas de computador que permitem adicionar efeitos especiais a filmagens. ",0,0,true_negative,MB3,pt,disco voador,NOUN-ADJ
61533,"Next, a beach party is in full force, and the crowd erupts in song saluting Pepsi. Before you can even blink an eye, a hippie anthem breaks out led by Spears in classic flower child garb. Suddenly, the scene skips, and it's 1989.",0,0,true_negative,MB3,en,flower child,NOUN-NOUN
23186,"In typical Banana Republics the huge and sprawling residences and production units of the high and mighty, invariably indulge in theft of utility facilities and taxes with issuance of SRO's, the burden of which is passed over into the bills of the poorest of the poor, even living in the ghettos: and to cover up their smart moves, a propaganda is unleashed that very few persons pay taxes in the country. Further, the hitmen of the Banana Republic excellently use their brains to serve their masters and befool the masses by ingenious ways of deception. Moreover, like devaluation of currency, the amnesty schemes, theft of utilities, issuance of SRO's and loan waivers increases the number of poor persons living below the poverty base line: and similarly increases the number of persons legally living above the ultra rich category, who only pay 10% of the tax revenue compared with 17% share of the poorest 10% in Pakistan, just because indirect taxation is above 80% and direct taxation less than 20% in Pakistan.",0,0,true_negative,MB3,en,,
97980,"No caso específico do Brasil, a companhia vai alcançar uma malha que representa 58% da sua capacidade, um crescimento de 4 pontos percentuais em relação a novembro, chegando a 44 destinos no país e com até 372 voos diários. Em função da alta temporada, a empresa também ampliará em até 15% o número de voos de São Paulo/Guarulhos e Brasília na comparação com novembro, para atender 38 e 30 destinos, respectivamente. Ainda que a retomada internacional seja mais lenta, a Latam vai operar voos a partir de São Paulo para 12 destinos: Santiago, Buenos Aires, Assunção, Cidade do México, Montevidéu, Lima, Miami, Nova York, Londres, Lisboa, Madri e Frankfurt.",0,0,true_negative,MB3,pt,alta temporada,ADJ-NOUN
38796,"Sem Pelé, em 1986, o Brasil caiu nas quartas-de-final contra a França, com Elzo e Alemão no meio-campo. Nas oitavas foi eliminado em 1990, com Dunga e Alemão na meia-cancha, e Maradona fazendo fila indiana de zagueiros até deixar Caniggia fazer o gol argentino. Nas quartas, caímos em 2006 e em 2010.",0,0,true_negative,MB3,pt,fila indiana,NOUN-ADJ
18994,"Mas também predadores, tubarões que massacram peixes menores. O Rio é o “purgatório da beleza e do caos”, o caldeirão urbano que mistura substâncias: “capital do sangue quente do melhor e do pior do Brasil.” O Rio é expert no caos, a cidade “maravilha mutante”. ",0,0,true_negative,MB3,pt,sangue quente,NOUN-ADJ
54487,"The name “Bad Bad Hats” may be familiar to those who have read the Children’s book “Madeline,” with the trouble-making neighbor in the story adopting the nickname “Bad Hat.” Lead singer Alexander was at times was labeled as a “Bad Hat” by her parents whenever she acted up. “I hated being called a bad hat, because I was generally a good hat,” said Alexander.",0,0,true_negative,MB3,en,bad hat,ADJ-NOUN
75441,"E, logo em seguida, Bottas bateu com George Russell, da Willians e abandonou, ate ajudando Hamilton com a bandeira amarela, que em seguida virou vermelha, interrompendo a prova por meia hora. E, antes da relargada em fila indiana, Verstappen escapou e quase saiu da pista, mas se manteve na frente, com Lando Norris, da McLaren, em segundo. Hamilton relargou em oitavo lugar, tentando fazer uma corrida de recuperaçao para buscar a vitoria.",0,0,true_negative,MB3,pt,fila indiana,NOUN-ADJ
65697,"That's the look. The popular jeans have a button-fly and loose tapered leg for the flower child look. This one might hurt more than the last because when Millennials were in school, nothing was cooler than a side-part.",0,0,true_negative,MB3,en,flower child,NOUN-NOUN
60543,"Ela teve episódios memoráveis negativos"", continuou, citando a controversa jaqueta. As explicações da primeira-dama foram conflitantes. Eu preferiria que (a mídia) se concentrasse no que eu faço e nas minhas iniciativas, em vez do que eu visto"", disse Melania à rede ABC.",0,0,true_negative,MB3,pt,primeira-dama,NOUN
36308,"he points out that the Ambassador has a young son about their age. Almost immediately, Madeline does not trust the boy (known as Pepito), judging him to be a ""Bad Hat"" as he wears a very remarkable black hat and makes mocking faces at the school through the window. However, Ms. Clavel does not take her seriously.",0,0,true_negative,MB3,en,,
48671,"Donald Cerrone will face his former stablemate Diego Sanchez in his next fight. In what will be Sanchez’s swan song in the promotion, the Ultimate Fighter 1 winner has billed the fight as a legend vs legend. However, ‘Cowboy’ doesn’t believe Sanchez is deserving of the status.",0,0,true_negative,MB3,en,swan song,PROPN-NOUN
2111,"Raramente, quando conversava mais seriamente com a mãe ou era confrontada por seu ex-noivo, Caio (Rodrigo Lombardi), Bibi retomava a consciência e admitia que não era este o destino que sonhou para ela e sua família, mas sua fidelidade a Rubinho lhe fazia acreditar ser um caminho sem volta. Paixão, furor, mulher de sangue quente e personalidade dúbia, porém forte, a protagonista da novela das nove só tinha uma certeza. A de que não nasceu para ser corna e somente quando teve a prova de que estava sendo traída é que conseguiu cortar os laços que a mantinha ao lado do bandido.",0,0,true_negative,MB3,pt,sangue quente,NOUN-ADJ
69721,"Nós vamos sair da casca do ovo. Dessa casca do ovo cultural”, disse Walmir de Souza Marques, que se intitula embaixador cósmico, dias depois de pedir para que a Câmara Municipal de Belo Horizonte liberasse a Praça Sete, no hipercentro de Belo Horizonte, para desembarque de um disco voador. Ele já havia feito o mesmo pedido para a Prefeitura de Belo Horizonte (PBH) em 2012.",0,0,true_negative,MB3,pt,disco voador,NOUN-ADJ
84974,"And I think that is symbolic somehow. Because of Manning, I was inspired to write “an open letter” to our quarterback following the heartbreaking loss in Super Bowl 48, which brought me to Mile High Report and ultimately allowed me the opportunity to cover Super Bowl 50 - the game that turned out to be Manning’s golden swan song. So I feel like my opportunity to write about my favorite team is indelibly linked to Peyton Manning, and I am fortunate enough to have a bunch of memories with No.",0,0,true_negative,MB3,en,swan song,PROPN-NOUN
35118,"Wearing a life jacket is essential in a lot of scenarios, but paddling a kayak calls for a PFD that's particularly suited to accommodate for high seat backs and tight cockpits. If you're seeking a life vest for kayaking, then you'd be wise to choose an option that's tailored to your specific needs and paddling style. Our list of the best kayak life jackets has compiled the top options for every style paddler, so whether you're a fisherman or a whitewater enthusiast, we've tracked down the best PFD for you!",0,0,true_negative,MB3,en,life vest,NOUN-NOUN
24264,"Ken Geidel, who served and entertained Penguins fans and Pittsburgh sports fans for years with his unique style as a concession vendor, has passed away.Geidel was known as the ""Pittsburgh Cotton Candy Man"" and ""Pittsburgh Lemonade Man"" and had a following on Facebook and the Internet.Ken was an exemplary employee who was with us for a long time,"" said Michael McDonald, district manager for Aramark.",1,1,true_positive,MB4,en,,
5376,"Sales of pregnancy tests and pregnancy vitamins in Germany jumped in the last few months, according to a poll conducted for pharmacy news service Apotheke Adhoc.The bigger the economic fears, the bigger the impact on the  birth rate,” said Martin Bujard, deputy director at Germany’s Federal Institute for Population Research.So in countries where the welfare state minimises the economic impact – like Germany – there might be less of a negative effect.”",1,1,true_positive,MB4,en,birth rate,NOUN-NOUN
53576,"Dr Khasakhala Lincon, clinical psychologist and lecturer at the department of psychiatry in the University of Nairobi, advises that before religious leaders begin casting out demons, they should study historical profiles to see if they have pathological tendencies.If they are having delusions, hallucinations, and they cannot function socially and at work, then they are sick, not possessed,” he says, adding that there are many religious leaders with undiagnosed  mental disorder s and are dangerous to their congregants.Some talk of seeing God and getting commands from Him.",1,1,true_positive,MB4,en,mental disorder,ADJ-NOUN
44336,"The Warrants may be exercised at any time until 2 years from the closing of this financing at an exercise price of 1.0p per Ordinary Share.Andrew Male and Robert Payment, Executive Directors of World High Life, subscribed for 4,000,000 and 350,000 Subscription Shares, respectively.Andrew Male is now interested in 4,709,625 Ordinary Shares, representing 1.6% of the Company’s issued share capital, and Robert Payment is now interested in 1,307,778 Ordinary Shares, representing 0.5% of the Company’s issued share capital.",1,1,true_positive,MB4,en,,
40868,"The commission that oversees Maryland utilities failed to check whether companies going through mergers followed orders approving those transactions, a legislative audit found.The Public Service Commission, which regulates the state’s gas, electric, water and telephone utilities, has no way to ensure that utility companies comply with merger approval orders, which could call for credits to customers, donations to charities or other conditions, the General Assembly’s Office of Legislative Audits said in a Jan. 15 report made public Thursday.PSC includes these requirements to ensure the merger transactions benefit utility customers in the State,” Legislative Auditor Gregory A. Hook said in a letter to members of the legislature’s joint audit and evaluation committee.",1,1,true_positive,MB4,en,,
30105," I am glad to say that Halifax pays no attention to this"".Lothian played a central role in enlisting American support for  economic aid  to the British war effort.His change of view of Nazi intentions following the 1939 invasion of Czechoslovakia led him, as Ambassador to the United States, to seek a comprehensive program of aid for Britain.",1,1,true_positive,MB4,en,economic aid,ADJ-NOUN
21565,"The US Department of Defense affirmed that the Deputy Prime Minister has exerted relentless efforts to promote stability and prosperity in the region and resolve the Gulf dispute.The Department of Defense Medal for Distinguished Public Service is the highest honorary award bestowed by the US Department of Defense to national figures and political and military figures in foreign governments.The medal was adopted in 1947 and recognizes the exceptionally distinguished service of significance to the Department of Defense as a whole, or service of such exceptional significance.",1,1,true_positive,MB4,en,,
16691,"Alnuaimi identified one of the thieves as Lani Velasco, a resident of Zaragosa Street in Tondo, Manila.The police said that the Sex Bomb Gang members, named after the popular all-female dance group, all live in Tondo.According to the victim, he lost his green leather wallet containing P45,000 and 10,000 Dirhams (almost P125,000) in cash, four ID cards, including a Philippine Tourism ID and two credit cards.",1,1,true_positive,MB4,en,,
79571,"Also, cereals are a rich source of fiber and protein which is leading to a large number of consumers for this segment.Some of the major players operating in the Global Paleo Food Market are The Paleo Foods Co., Paleo Baking Company, Epic Provisions, Paleo Braaap, LLC, PRIMAL PACS, Black Bear GmbH, Blue Mountain Organics, Back Roads Food Company, Paleo Food Prodotti Per La Dieta Paleo and Paleosnacks.Major market players are focusing on expansion of facilities and product portfolio.",1,1,true_positive,MB4,en,,
6834,"As a teenager, Gabby moved across the country to live with her gymnastics coach and family.Cotton Candy recalled having missed out on many milestones of growing up, including her high school prom.In the first clues video for Cotton Candy, we saw a box of cereal (Gabby was pictured on the front of a Kellogg’s box following her 2012 wins), an English breakfast (that could refer to the scene of her triumph) and a cupcake decorated with false eyelashes and lipstick (Gabby has a line of cosmetics with a company called Beauty Bakerie).",1,1,true_positive,MB4,en,,
6690,"Maybe it’s like what Eddie Murphy discovered in that old “Saturday Night Live” sketch “White Like Me.”He goes undercover in white makeup and finds that when white people are among their own, they pop free champagne and live the  high life.As Murphy puts it: “Slowly I began to realize that when white people are alone, they give things to each other.",1,1,true_positive,MB4,en,high life,ADJ-NOUN
17886,"Yet one thing is clear.Rick Ross and Diddy exemplify the  high life, two bosses who are, by all counts, richer than they've ever been. Check out the picture below, and be sure to show some love to some hip-hop moguls in their natural habitat.And who knows -- maybe we'll see Puff on his ad-lib game when Rick Ross drops his new album, vocals you already know were laced with blade firmly in hand.",1,1,true_positive,MB4,en,high life,ADJ-NOUN
40126,"If you have a life insurance policy, here's what to know about how you're protected.The federal government protects consumers in the event that a bank or brokerage fails, but does not protect consumers in the event that a life  insurance company  declares bankruptcy.If a life insurance company goes out of business, policyholders are protected by state governments, specifically state insurance regulators, who monitor the financial wellbeing of life insurance companies.",1,1,true_positive,MB4,en,insurance company,NOUN-NOUN
42472,"I had a long feud with Piers,” says Hislop.He believes the animosity has its roots in Private Eye's coverage of his ""less than distinguished journalistic career"".He also points to a ""car crash"" appearance Morgan made on Have I Got News For You.",1,1,true_positive,MB4,en,,
5483,"Now, I'm not a huge fan of big chains especially when I travel, and I'm always on the hunt for some local, nice cafe.It's always a wonderful way to meet locals, other travelers, read  travel guide s, taste local snacks, etc.In Tbilisi, I found Prospero's Books to be the perfect place.",1,1,true_positive,MB4,en,travel guide,NOUN-NOUN
37156,"What we want to do is to bridge the gap of knowledge about what role does the weather system on Mars play in atmospheric loss.So for example, if there is a localized  dust storm, how much does it impact the escape of hydrogen and oxygen from the upper atmosphere?And what processes happen throughout that time?",1,1,true_positive,MB4,en,dust storm,NOUN-NOUN
78797,"To join the scavenger hunt, look for clues posted on the Visit Idaho Facebook and Instagram accounts at 8:15 a.m. and 1:15 p.m. MST each day.Participants will then race to find answers on the Visit Idaho website and the digital version of the  travel guide.Participants will know they have found the correct answer for each clue by locating the special icon.",1,1,true_positive,MB4,en,travel guide,NOUN-NOUN
23919,"But despite Jobs only leaving his wealth to his wife, his youngest daughter, Eve, still carved out her own path to success and is currently living the high life thanks to her hard work.Despite not receiving an inheritance, Eve Jobs is still living the  high life Though her family doesn't believe in ""the accumulation of wealth,"" that hasn't stopped Eve Jobs from cashing in on her own brand deals and living a luxurious lifestyle.",1,1,true_positive,MB4,en,high life,ADJ-NOUN
99135,"Os disparos iniciaram por volta de 12h41 no horário local, resultando na morte de quatro alunos e uma professora de 32 anos, identificada como Shannon Wright, que usou seu corpo como escudo para proteger uma estudante.Parte do grupo que inicialmente saiu conseguiu voltar e relatar o  alarme falso, evitando que mais alunos saíssem.Apesar disso, todos os alunos mortos e mais dez feridos tinham idades entre 11 e 13 anos, as mesmas dos atiradores.",1,1,true_positive,MB4,pt,alarme falso,NOUN-ADJ
56726," The European Central Bank is helping by buying large chunks of that debt, pushing already low interest rates lower still, and creating a mountain of cheap money for countries to tap.In the United States, President Biden is pursuing an aggressive strategy to combat the pandemic’s toll with a $1.9 trillion  economic aid  plan.While the national debt is now almost as large as the economy, supporters say the benefits of spending big now outweigh the costs of higher debt.",1,1,true_positive,MB4,en,economic aid,ADJ-NOUN
98667,"The report, entitled The Future of the Global Muslim Population, was part of a Pew Forum program analysing religious change and its impact on societies around the world.Alan Cooperman, Pew Forum associate director for research, said the results refuted claims made by some critics of Muslim immigration that high  birth rate s would make Muslims the majority in Europe within a few decades.Muslim minorities will grow to around 10 percent of the population in several European countries, he said, adding: Those are substantial increases but they are very far from 'Eurabia' scenario of runaway growth.",1,1,true_positive,MB4,en,birth rate,NOUN-NOUN
77707,"The comprehensive facility verification helps ensure that guests and travel planners can book with confidence at properties that have appropriate health safety procedures in place.This verification comes with an easily identifiable “seal of approval” – the Sharecare VERIFIED® with Forbes Travel Guide badge – based on a hotel’s compliance with expert-validated best practices that minimize the risk and impact of COVID-19 and potential future public health events.It is a great honor for both Sycuan Casino Resort and Singing Hills Golf Resort at Sycuan to be recognized for our robust health and sanitation programs,” said Rob Cinelli, general manager at Sycuan Casino Resort.",1,1,true_positive,MB4,en,,
81709,"Choose a bow tie if it suits your job responsibilities.If your work requires you to attend patients, participate in business lunches or work with machinery, the shorter length of a  bow tie  can be beneficial to your job tasks.Some university professors prefer bow ties because they don't fall into soup bowls or interfere with engineering equipment usage.",1,1,true_positive,MB4,en,bow tie,VERB-NOUN
1430,"Should the criminal cease to use high-powered cars, then we could return to foot patrol.""But it was not villains giving up cars, but another development that forced the first big re-think of the Panda Cars policy -- that of the outbreaks of civil unrest which flared in 1981 as unemployment rose towards the three- million mark for the first time since the 1930s.Rioting began in Brixton in London in April and was followed by more in July in several other cities, with some of the worst at Toxteth in Liverpool.",1,1,true_positive,MB4,en,,
72629,"In order to maximize the health and safety of our community, we have put in place a new protocol to support the required testing program.Beginning Jan. 24, after you miss a test, you will receive an email notification from the university, your Health Check onsite access badge will be red, and you will lose access to Stanford locations that require a green badge for entry.As noted above, these locations include Stanford Libraries and dining halls.",1,1,true_positive,MB4,en,,
77378,"It is completely free to download and play, and has, so far, been downloaded by over 10 million users.The objective of Chain Reaction is to eliminate other players’ orbs and take over the entire board.You can enjoy the game on both smartphones and tablets, but the HD mode is only available to larger screens.",1,1,true_positive,MB4,en,,
15625,The Wet Pet Food Market Research Reports offers an extensive collection of reports on different markets covering crucial details.The report studies the competitive environment of the Wet Pet Food Market is based on company profiles and their efforts on increasing product value and production.Wet Pet Food Market research study involved the extensive usage of both primary and secondary data sources.,1,1,true_positive,MB4,en,,
65023,"A gente quis fazer algo mais livre, à vontade, e com música diferente, divertida, alto astral”, diz a produtora Keila Sena, uma das idealizadoras da festa.A “Sangue Quente” quer movimentar corpos ao som de ritmos que circulam entre o Norte do Brasil e os confins da África.Espere grooves de guitarrada paraense (misto de carimbó, cumbia, choro e rock dos anos 50), a colombiana cumbia (que está em alta na Argentina), e os africanos highlife (com trompetes, guitarras e sintetizadores) e juju music (misto de afrobeat, reggae e funk).",1,1,true_positive,MB4,pt,,
39074,"The customer should make payment to the insurance company directly which is facilitated by the MISP.MISP shall not collect the insurance premium amount in its own account and then transfer the same to the  insurance company,"" its report said.As per the panel, there is lack of transparency in the cost of insurance premium when the customer buys the vehicle for the first time through the dealer as the customer pays one single cheque or payment for the cost of the vehicle and the insurance premium.",1,1,true_positive,MB4,en,insurance company,NOUN-NOUN
33781,"A primeira é o talento narrativo da autora, Anne Applebaum, ganhadora do prêmio Pulitzer e uma das jornalistas mais famosas do mundo.A segunda característica é a temática da narrativa, mais voltada para   o comportamento da sociedade do que para definições sobre o  regime político  em si.A tese de Applebaum, colaboradora do jornal “Washington Post” e da revista “The Economist”, é que o totalitarismo não se instala a partir apenas da força de um líder carismático, mas graças a uma elite que o ajuda a iniciar uma guerra contra outros membros da mesma elite para obter benefício financeiro.",1,1,true_positive,MB4,pt,regime político,NOUN-ADJ
92535,"A rainha Elizabeth II participou neste sábado de uma cerimônia militar reduzida, marcada por medidas de distanciamento social devido ao coronavírus, no castelo de Windsor, para comemorar seus 94 anos.O aniversário da monarca, em 21 de abril, geralmente é celebrado em junho em Londres com um grande  desfile militar, na chamada ""saudação das cores"", que reúne centenas de militares e milhares de espectadores.No entanto, este ano o desfile foi cancelado pela pandemia e substituído por um evento mais íntimo no castelo de Windsor, a cerca de 40 km de Londres, onde Elizabeth II e seu esposo, o príncipe Philip, estão confinados desde março.",1,1,true_positive,MB4,pt,desfile militar,ADJ-NOUN
15496,These findings demonstrate the conditional nature of many of the relationships between specific childhood experiences and later violence and criminality.Other childhood experiences identified as affecting subsequent violent behavior and criminality among persons with  mental disorder  relate to childhood abuse.Mixed results have been found regarding the association of serious physical abuse as a child and violence in adulthood among mental health patients.,1,1,true_positive,MB4,en,mental disorder,ADJ-NOUN
23121,"O facto é que a lealdade das chefias militares ao regime salazarista saiu chamuscada da crise de 1958.O Chefe do Estado Maior da Força Aérea, general Albuquerque de Freitas, no memorando de Fevereiro de 1961, que marcou o verdadeiro arranque da dinâmica da Abrilada como movimento aberto de contestação militar a aspetos centrais do regime, referiu expressamente que “existe, largamente generalizado em Portugal, o sentimento de que o  regime político  nacional se mantém só porque as forças militares o apoiam”.E afirmou ainda que, com a mudança que se seguiu da Constituição de 1933 para tornar indireta a eleição do Presidente da República, se deu “mais um argumento para se atribuir exclusivamente à força das baionetas a sobrevivência do regime atual”.",1,1,true_positive,MB4,pt,regime político,NOUN-ADJ
72948,"The rule helped the nascent Internet grow and prosper, ""so any changes should be thought through very carefully.""The second theme of the call was bad Apple, which Zuckerberg slammed for new policies coming that will squeeze targeted advertising, which has helped boost revenue for Facebook and other companies.Apple pumped out its quarterly results, which were stellar, after market close today as well.)",1,1,true_positive,MB4,en,,
33192,"You can also plant a nursery specimen of ""Cotton Candy"" during the summer, but a larger plant that's been growing for months in its pot might be root bound and could get off to a slow start and not bloom well until the following season.Whenever you plant ""Cotton Candy,"" choose a spot that gets full sun for at least most of each day.After digging a hole about twice as wide as the plant's root ball, place the plant at the same depth as it was in its nursery pot.",1,1,true_positive,MB4,en,,
10061,"No state had three stars prior to this week.Utah's five national parks, including Zion National Park, which is pictured here, is one of the reasons for Utah's three-star review in the Michelin Travel guide (Photo: Asif Islam, Shutterstock)Vicki Varela, managing director of the Utah Office of Tourism and Film, described the travel guide as one of the best in the world that people “use like a Bible” for traveling because of their thoroughness and trustworthiness.",1,1,true_positive,MB4,en,travel guide,NOUN-NOUN
9429,"Massive dust storm sweeps towards Niger's capital cityRaw video: Huge  dust storm  caught on camera rolling through Niamey, the capital city of Niger.According to the National Weather Service (NWS), dust storms and haboobs can occur anywhere in the U.S. but are most common in the Southwest.",1,1,true_positive,MB4,en,dust storm,NOUN-NOUN
